match_id,ID,first name,last name,birth_date,shirt number,forward,midfielder,defender,goalkeeper,team_name
M-2022-21,P-64924,Ali,Abdi,1993-12-20,24,0,0,1,0,Tunisia
M-2022-21,P-11879,Dylan,Bronn,1995-06-19,6,0,0,1,0,Tunisia
M-2022-21,P-32803,Aymen,Dahmen,1997-01-28,16,0,0,0,1,Tunisia
M-2022-21,P-49094,Mohamed,Dräger,1996-06-25,20,0,0,1,0,Tunisia
M-2022-21,P-11346,Issam,Jebali,1991-12-25,9,1,0,0,0,Tunisia
M-2022-21,P-27079,Wajdi,Kechrida,1995-11-05,21,0,0,1,0,Tunisia
M-2022-21,P-42223,Wahbi,Khazri,1991-02-08,10,1,0,0,0,Tunisia
M-2022-21,P-21865,Taha Yassine,Khenissi,1992-01-06,11,1,0,0,0,Tunisia
M-2022-21,P-29063,Aïssa,Laïdouni,1996-12-13,14,0,1,0,0,Tunisia
M-2022-21,P-81706,Yassine,Meriah,1993-07-02,4,0,0,1,0,Tunisia
M-2022-21,P-25741,Youssef,Msakni,1990-10-28,7,1,0,0,0,Tunisia
M-2022-21,P-90867,Ferjani,Sassi,1992-03-18,13,0,1,0,0,Tunisia
M-2022-21,P-47815,Ellyes,Skhiri,1995-05-10,17,0,1,0,0,Tunisia
M-2022-21,P-69793,Naïm,Sliti,1992-07-27,23,1,0,0,0,Tunisia
M-2022-21,P-73455,Montassar,Talbi,1998-05-26,3,0,0,1,0,Tunisia
M-2022-22,P-42160,Bartosz,Bereszynski,1992-07-12,18,0,0,1,0,Poland
M-2022-22,P-14593,Krystian,Bielik,1998-01-04,6,0,1,0,0,Poland
M-2022-22,P-17099,Matty,Cash,1997-08-07,2,0,0,1,0,Poland
M-2022-22,P-23437,Przemyslaw,Frankowski,1995-04-12,24,0,1,0,0,Poland
M-2022-22,P-29046,Kamil,Glik,1988-02-03,15,0,0,1,0,Poland
M-2022-22,P-83610,Jakub,Kaminski,2002-06-05,13,0,1,0,0,Poland
M-2022-22,P-44780,Jakub,Kiwior,2000-02-15,14,0,0,1,0,Poland
M-2022-22,P-45449,Grzegorz,Krychowiak,1990-01-29,10,0,1,0,0,Poland
M-2022-22,P-00549,Robert,Lewandowski,1988-08-21,9,1,0,0,0,Poland
M-2022-22,P-12381,Arkadiusz,Milik,1994-02-28,7,1,0,0,0,Poland
M-2022-22,P-11013,Krzysztof,Piatek,1995-07-01,23,1,0,0,0,Poland
M-2022-22,P-31606,Wojciech,Szczesny,1990-04-18,1,0,0,0,1,Poland
M-2022-22,P-32165,Piotr,Zielinski,1994-05-20,20,0,1,0,0,Poland
M-2022-22,P-08125,Saud,Abdulhamid,1999-07-18,12,0,0,1,0,Saudi Arabia
M-2022-22,P-76864,Nawaf,Al-Abed,1990-01-26,18,0,1,0,0,Saudi Arabia
M-2022-22,P-45581,Abdulrahman,Al-Aboud,1995-06-01,20,1,0,0,0,Saudi Arabia
M-2022-22,P-12335,Abdulelah,Al-Amri,1997-01-15,4,0,0,1,0,Saudi Arabia
M-2022-22,P-94422,Mohammed,Al-Breik,1992-09-15,6,0,0,1,0,Saudi Arabia
M-2022-22,P-87284,Ali,Al-Bulaihi,1989-11-21,5,0,0,1,0,Saudi Arabia
M-2022-22,P-89845,Firas,Al-Buraikan,2000-05-14,9,1,0,0,0,Saudi Arabia
M-2022-22,P-10907,Nasser,Al-Dawsari,1998-12-19,24,0,1,0,0,Saudi Arabia
M-2022-22,P-70583,Salem,Al-Dawsari,1991-08-19,10,1,1,0,0,Saudi Arabia
M-2022-22,P-06789,Sultan,Al-Ghannam,1994-05-06,2,0,0,1,0,Saudi Arabia
M-2022-22,P-20216,Abdulellah,Al-Malki,1994-10-11,8,0,1,0,0,Saudi Arabia
M-2022-22,P-87569,Sami,Al-Najei,1997-02-07,16,0,1,0,0,Saudi Arabia
M-2022-22,P-85438,Mohammed,Al-Owais,1991-10-10,21,0,0,0,1,Saudi Arabia
M-2022-22,P-37308,Saleh,Al-Shehri,1993-11-01,11,1,0,0,0,Saudi Arabia
M-2022-22,P-84563,Hattan,Bahebri,1992-07-16,19,1,1,0,0,Saudi Arabia
M-2022-22,P-91268,Mohamed,Kanno,1994-09-22,23,0,1,0,0,Saudi Arabia
M-2022-23,P-43705,Joachim,Andersen,1996-05-31,2,0,0,1,0,Denmark
M-2022-23,P-92135,Alexander,Bah,1997-12-09,26,0,0,1,0,Denmark
M-2022-23,P-85579,Martin,Braithwaite,1991-06-05,9,1,0,0,0,Denmark
M-2022-23,P-18923,Andreas,Christensen,1996-04-10,6,0,0,1,0,Denmark
M-2022-23,P-29053,Andreas,Cornelius,1993-03-16,21,1,0,0,0,Denmark
M-2022-23,P-57782,Mikkel,Damsgaard,2000-07-03,14,0,1,0,0,Denmark
M-2022-23,P-72592,Kasper,Dolberg,1997-10-06,12,1,0,0,0,Denmark
M-2022-23,P-50104,Christian,Eriksen,1992-02-14,10,0,1,0,0,Denmark
M-2022-23,P-98199,Pierre-Emile,Højbjerg,1995-08-05,23,0,1,0,0,Denmark
M-2022-23,P-82877,Rasmus,Kristensen,1997-07-11,13,0,0,1,0,Denmark
M-2022-23,P-70516,Jesper,Lindstrøm,2000-02-29,25,0,1,0,0,Denmark
M-2022-23,P-39995,Joakim,Mæhle,1997-05-20,5,0,0,1,0,Denmark
M-2022-23,P-49454,Victor,Nelsson,1998-10-14,3,0,0,1,0,Denmark
M-2022-23,P-56182,Christian,Nørgaard,1994-03-10,15,0,1,0,0,Denmark
M-2022-23,P-58755,Kasper,Schmeichel,1986-11-05,1,0,0,0,1,Denmark
M-2022-23,P-06614,Kingsley,Coman,1996-06-13,20,1,0,0,0,France
M-2022-23,P-97778,Ousmane,Dembélé,1997-05-15,11,1,0,0,0,France
M-2022-23,P-23304,Youssouf,Fofana,1999-01-10,13,0,1,0,0,France
M-2022-23,P-89750,Olivier,Giroud,1986-09-30,9,1,0,0,0,France
M-2022-23,P-90908,Antoine,Griezmann,1991-03-21,7,1,0,0,0,France
M-2022-23,P-09867,Théo,Hernandez,1997-10-06,22,0,0,1,0,France
M-2022-23,P-86920,Ibrahima,Konaté,1999-05-25,24,0,0,1,0,France
M-2022-23,P-78484,Jules,Koundé,1998-11-12,5,0,0,1,0,France
M-2022-23,P-30711,Hugo,Lloris,1986-12-26,1,0,0,0,1,France
M-2022-23,P-64077,Kylian,Mbappé,1998-12-20,10,1,0,0,0,France
M-2022-23,P-57401,Adrien,Rabiot,1995-04-03,14,0,1,0,0,France
M-2022-23,P-54517,Aurélien,Tchouaméni,2000-01-27,8,0,1,0,0,France
M-2022-23,P-13613,Marcus,Thuram,1997-08-06,26,1,0,0,0,France
M-2022-23,P-03945,Dayot,Upamecano,1998-10-27,18,0,0,1,0,France
M-2022-23,P-42326,Raphaël,Varane,1993-04-25,4,0,0,1,0,France
M-2022-24,P-73712,Marcos,Acuña,1991-10-28,8,0,1,1,0,Argentina
M-2022-24,P-37314,Rodrigo,De Paul,1994-05-24,7,0,1,0,0,Argentina
M-2022-24,P-42113,Ángel,Di María,1988-02-14,11,1,1,0,0,Argentina
M-2022-24,P-10739,Enzo,Fernández,2001-01-17,24,0,1,0,0,Argentina
M-2022-24,P-71343,Alexis,Mac Allister,1998-12-24,20,0,1,0,0,Argentina
M-2022-24,P-13162,Emiliano,Martínez,1992-09-02,23,0,0,0,1,Argentina
M-2022-24,P-81505,Lautaro,Martínez,1997-08-22,22,1,0,0,0,Argentina
M-2022-24,P-23070,Lisandro,Martínez,1998-01-18,25,0,0,1,0,Argentina
M-2022-24,P-14758,Lionel,Messi,1987-06-24,10,1,0,0,0,Argentina
M-2022-24,P-84430,Nahuel,Molina,1998-04-06,26,0,0,1,0,Argentina
M-2022-24,P-91431,Gonzalo,Montiel,1997-01-01,4,0,0,1,0,Argentina
M-2022-24,P-49114,Nicolás,Otamendi,1988-02-12,19,0,0,1,0,Argentina
M-2022-24,P-40147,Exequiel,Palacios,1998-10-05,14,0,1,0,0,Argentina
M-2022-24,P-03265,Guido,Rodríguez,1994-04-12,18,0,1,0,0,Argentina
M-2022-24,P-79650,Cristian,Romero,1998-04-27,13,0,0,1,0,Argentina
M-2022-24,P-19776,Julián,Álvarez,2000-01-31,9,1,0,0,0,Argentina
M-2022-24,P-73491,Roberto,Alvarado,1998-09-07,25,1,0,0,0,Mexico
M-2022-24,P-81433,Uriel,Antuna,1997-08-21,21,1,0,0,0,Mexico
M-2022-24,P-38529,Néstor,Araujo,1991-08-29,2,0,0,1,0,Mexico
M-2022-24,P-49806,Luis,Chávez,1996-01-15,24,0,1,0,0,Mexico
M-2022-24,P-80088,Jesús,Gallardo,1994-08-15,23,0,1,1,0,Mexico
M-2022-24,P-40312,Andrés,Guardado,1986-09-28,18,0,1,0,0,Mexico
M-2022-24,P-64299,Érick,Gutiérrez,1995-06-15,14,0,1,0,0,Mexico
M-2022-24,P-42911,Héctor,Herrera,1990-04-19,16,0,1,1,0,Mexico
M-2022-24,P-57865,Raúl,Jiménez,1991-05-05,9,1,0,0,0,Mexico
M-2022-24,P-24705,Hirving,Lozano,1995-07-30,22,1,0,0,0,Mexico
M-2022-24,P-36212,César,Montes,1997-02-24,3,0,0,1,0,Mexico
M-2022-24,P-21208,Héctor,Moreno,1988-01-17,15,0,0,1,0,Mexico
M-2022-24,P-80826,Guillermo,Ochoa,1985-07-13,13,0,0,0,1,Mexico
M-2022-24,P-64182,Alexis,Vega,1997-11-25,10,1,0,0,0,Mexico
M-2022-24,P-09058,Kevin,Álvarez,1999-01-15,26,0,0,1,0,Mexico
M-2022-25,P-44957,Brandon,Aguilera,2003-06-28,20,0,1,0,0,Costa Rica
M-2022-25,P-09889,Jewison,Bennette,2004-06-15,9,0,1,0,0,Costa Rica
M-2022-25,P-11767,Celso,Borges,1988-05-27,5,0,1,0,0,Costa Rica
M-2022-25,P-71100,Francisco,Calvo,1992-07-08,15,0,0,1,0,Costa Rica
M-2022-25,P-70812,Joel,Campbell,1992-06-26,12,1,0,0,0,Costa Rica
M-2022-25,P-57150,Daniel,Chacón,2001-04-11,2,0,1,0,0,Costa Rica
M-2022-25,P-02556,Anthony,Contreras,2000-01-29,7,1,0,0,0,Costa Rica
M-2022-25,P-97912,Óscar,Duarte,1989-06-03,6,0,0,1,0,Costa Rica
M-2022-25,P-80986,Keysher,Fuller,1994-07-12,4,0,0,1,0,Costa Rica
M-2022-25,P-81392,Keylor,Navas,1986-12-15,1,0,0,0,1,Costa Rica
M-2022-25,P-10740,Bryan,Oviedo,1990-02-18,8,0,0,1,0,Costa Rica
M-2022-25,P-32622,Youstin,Salas,1996-06-17,14,0,1,0,0,Costa Rica
M-2022-25,P-24978,Yeltsin,Tejeda,1992-03-17,17,0,1,0,0,Costa Rica
M-2022-25,P-12179,Gerson,Torres,1997-08-28,13,0,1,0,0,Costa Rica
M-2022-25,P-37984,Kendall,Waston,1988-01-01,19,0,0,1,0,Costa Rica
M-2022-25,P-46913,Takuma,Asano,1994-11-10,18,1,0,0,0,Japan
M-2022-25,P-58907,Ritsu,Doan,1998-06-16,8,0,1,0,0,Japan
M-2022-25,P-53282,Wataru,Endo,1993-02-09,6,0,1,1,0,Japan
M-2022-25,P-66906,Shuichi,Gonda,1989-03-03,12,0,0,0,1,Japan
M-2022-25,P-35225,Ko,Itakura,1997-01-27,4,0,0,1,0,Japan
M-2022-25,P-41902,Hiroki,Ito,1999-05-12,26,0,0,1,0,Japan
M-2022-25,P-86909,Junya,Ito,1993-03-09,14,0,1,0,0,Japan
M-2022-25,P-62952,Daichi,Kamada,1996-08-05,15,0,1,0,0,Japan
M-2022-25,P-05559,Takumi,Minamino,1995-01-16,10,0,1,0,0,Japan
M-2022-25,P-22633,Kaoru,Mitoma,1997-05-20,9,0,1,0,0,Japan
M-2022-25,P-75751,Hidemasa,Morita,1995-05-10,13,0,1,0,0,Japan
M-2022-25,P-26303,Yuto,Nagatomo,1986-09-12,5,0,0,1,0,Japan
M-2022-25,P-64056,Yuki,Soma,1997-02-25,24,0,1,0,0,Japan
M-2022-25,P-57586,Ayase,Ueda,1998-08-28,21,1,0,0,0,Japan
M-2022-25,P-45981,Miki,Yamane,1993-12-22,2,0,0,1,0,Japan
M-2022-25,P-89321,Maya,Yoshida,1988-08-24,22,0,0,1,0,Japan
M-2022-26,P-70547,Toby,Alderweireld,1989-03-02,2,0,0,1,0,Belgium
M-2022-26,P-13975,Michy,Batshuayi,1993-10-02,23,1,0,0,0,Belgium
M-2022-26,P-56069,Timothy,Castagne,1995-12-05,21,0,1,0,0,Belgium
M-2022-26,P-09658,Thibaut,Courtois,1992-05-11,1,0,0,0,1,Belgium
M-2022-26,P-48955,Kevin,De Bruyne,1991-06-28,7,0,1,0,0,Belgium
M-2022-26,P-61810,Charles,De Ketelaere,2001-03-10,22,1,0,0,0,Belgium
M-2022-26,P-72011,Eden,Hazard,1991-01-07,10,1,1,0,0,Belgium
M-2022-26,P-74337,Thorgan,Hazard,1993-03-29,16,0,1,0,0,Belgium
M-2022-26,P-72637,Romelu,Lukaku,1993-05-13,9,1,0,0,0,Belgium
M-2022-26,P-84852,Dries,Mertens,1987-05-06,14,1,0,0,0,Belgium
M-2022-26,P-22930,Thomas,Meunier,1991-09-12,15,0,1,1,0,Belgium
M-2022-26,P-21652,Amadou,Onana,2001-08-16,18,0,1,0,0,Belgium
M-2022-26,P-47906,Youri,Tielemans,1997-05-07,8,0,1,0,0,Belgium
M-2022-26,P-95312,Leandro,Trossard,1994-12-04,17,1,0,0,0,Belgium
M-2022-26,P-64049,Jan,Vertonghen,1987-04-24,5,0,0,1,0,Belgium
M-2022-26,P-53048,Axel,Witsel,1989-01-12,6,0,1,0,0,Belgium
M-2022-26,P-48295,Zakaria,Aboukhlal,2000-02-18,14,0,1,0,0,Morocco
M-2022-26,P-47490,Nayef,Aguerd,1996-03-30,5,0,0,1,0,Morocco
M-2022-26,P-23330,Selim,Amallah,1996-11-15,15,0,1,0,0,Morocco
M-2022-26,P-71023,Sofyan,Amrabat,1996-08-21,4,0,1,0,0,Morocco
M-2022-26,P-91543,Yahia,Attiyat Allah,1995-03-02,25,0,0,1,0,Morocco
M-2022-26,P-59033,Sofiane,Boufal,1993-09-17,17,0,1,0,0,Morocco
M-2022-26,P-14026,Jawad,El Yamiq,1992-02-29,18,0,0,1,0,Morocco
M-2022-26,P-42517,Youssef,En-Nesyri,1997-06-01,19,1,0,0,0,Morocco
M-2022-26,P-45288,Achraf,Hakimi,1998-11-04,2,0,0,1,0,Morocco
M-2022-26,P-90423,Abderrazak,Hamdallah,1990-12-17,9,1,0,0,0,Morocco
M-2022-26,P-09614,Noussair,Mazraoui,1997-11-14,3,0,0,1,0,Morocco
M-2022-26,P-15566,Munir,Mohamedi,1989-05-10,12,0,0,0,1,Morocco
M-2022-26,P-40619,Azzedine,Ounahi,2000-04-19,8,0,1,0,0,Morocco
M-2022-26,P-05265,Abdelhamid,Sabiri,1996-11-28,11,1,0,0,0,Morocco
M-2022-26,P-26068,Romain,Saïss,1990-03-26,6,0,0,1,0,Morocco
M-2022-26,P-70715,Hakim,Ziyech,1993-03-19,7,0,1,0,0,Morocco
M-2022-27,P-55821,Sam,Adekugbe,1995-01-16,3,0,0,1,0,Canada
M-2022-27,P-46263,Milan,Borjan,1987-10-23,18,0,0,0,1,Canada
M-2022-27,P-96259,Tajon,Buchanan,1999-02-08,11,1,0,0,0,Canada
M-2022-27,P-58061,Lucas,Cavallini,1992-12-28,9,1,0,0,0,Canada
M-2022-27,P-48340,Jonathan,David,2000-01-14,20,1,0,0,0,Canada
M-2022-27,P-46358,Alphonso,Davies,2000-11-02,19,1,0,0,0,Canada
M-2022-27,P-28794,Stephen,Eustáquio,1996-12-21,7,0,1,0,0,Canada
M-2022-27,P-35706,Junior,Hoilett,1990-06-05,10,0,1,0,0,Canada
M-2022-27,P-03472,Atiba,Hutchinson,1983-02-08,13,0,1,0,0,Canada
M-2022-27,P-12635,Alistair,Johnston,1998-10-08,2,0,0,1,0,Canada
M-2022-27,P-85670,Ismaël,Koné,2002-06-16,15,0,1,0,0,Canada
M-2022-27,P-01925,Cyle,Larin,1995-04-17,17,1,0,0,0,Canada
M-2022-27,P-42390,Richie,Laryea,1995-01-07,22,0,0,1,0,Canada
M-2022-27,P-31806,Kamal,Miller,1997-05-16,4,0,0,1,0,Canada
M-2022-27,P-27541,Jonathan,Osorio,1992-06-12,21,0,1,0,0,Canada
M-2022-27,P-89710,Steven,Vitória,1987-01-11,5,0,0,1,0,Canada
M-2022-27,P-79215,Marcelo,Brozovic,1992-11-16,11,0,1,0,0,Croatia
M-2022-27,P-58420,Joško,Gvardiol,2002-01-23,20,0,0,1,0,Croatia
M-2022-27,P-16484,Josip,Juranovic,1995-08-16,22,0,0,1,0,Croatia
M-2022-27,P-07670,Mateo,Kovacic,1994-05-06,8,0,1,0,0,Croatia
M-2022-27,P-65182,Andrej,Kramaric,1991-06-19,9,1,0,0,0,Croatia
M-2022-27,P-31643,Marko,Livaja,1993-08-26,14,1,0,0,0,Croatia
M-2022-27,P-99988,Dominik,Livakovic,1995-01-09,1,0,0,0,1,Croatia
M-2022-27,P-56297,Dejan,Lovren,1989-07-05,6,0,0,1,0,Croatia
M-2022-27,P-64353,Lovro,Majer,1998-01-17,7,0,1,0,0,Croatia
M-2022-27,P-29491,Luka,Modric,1985-09-09,10,0,1,0,0,Croatia
M-2022-27,P-26942,Mislav,Oršic,1992-12-29,18,1,0,0,0,Croatia
M-2022-27,P-89948,Mario,Pašalic,1995-02-09,15,0,1,0,0,Croatia
M-2022-27,P-93884,Ivan,Perišic,1989-02-02,4,1,1,0,0,Croatia
M-2022-27,P-46461,Bruno,Petkovic,1994-09-16,16,1,0,0,0,Croatia
M-2022-27,P-84190,Borna,Sosa,1998-01-21,19,0,0,1,0,Croatia
M-2022-27,P-22160,Nikola,Vlašic,1997-10-04,13,0,1,0,0,Croatia
M-2022-28,P-46246,Niclas,Füllkrug,1993-02-09,9,1,0,0,0,Germany
M-2022-28,P-75989,Serge,Gnabry,1995-07-14,10,1,0,0,0,Germany
M-2022-28,P-79409,Leon,Goretzka,1995-02-06,8,0,1,0,0,Germany
M-2022-28,P-08896,Ilkay,Gündogan,1990-10-24,21,0,1,0,0,Germany
M-2022-28,P-18188,Jonas,Hofmann,1992-07-14,18,0,1,0,0,Germany
M-2022-28,P-11933,Thilo,Kehrer,1996-09-21,5,0,0,1,0,Germany
M-2022-28,P-30316,Joshua,Kimmich,1995-02-08,6,0,1,1,0,Germany
M-2022-28,P-89863,Lukas,Klostermann,1996-06-03,16,0,0,1,0,Germany
M-2022-28,P-47182,Jamal,Musiala,2003-02-26,14,0,1,0,0,Germany
M-2022-28,P-28154,Thomas,Müller,1989-09-13,13,1,1,0,0,Germany
M-2022-28,P-19408,Manuel,Neuer,1986-03-27,1,0,0,0,1,Germany
M-2022-28,P-20804,David,Raum,1998-04-22,3,0,0,1,0,Germany
M-2022-28,P-51201,Antonio,Rüdiger,1993-03-03,2,0,0,1,0,Germany
M-2022-28,P-39464,Leroy,Sané,1996-01-11,19,0,1,0,0,Germany
M-2022-28,P-71859,Nico,Schlotterbeck,1999-12-01,23,0,0,1,0,Germany
M-2022-28,P-48737,Niklas,Süle,1995-09-03,15,0,0,1,0,Germany
M-2022-28,P-01416,Jordi,Alba,1989-03-21,18,0,0,1,0,Spain
M-2022-28,P-09400,Marco,Asensio,1996-01-21,10,1,1,0,0,Spain
M-2022-28,P-49008,Alejandro,Balde,2003-10-18,14,0,0,1,0,Spain
M-2022-28,P-28010,Sergio,Busquets,1988-07-16,5,0,1,0,0,Spain
M-2022-28,P-71071,Dani,Carvajal,1992-01-11,20,0,0,1,0,Spain
M-2022-28,P-88433,not applicable,Gavi,2004-08-05,9,0,1,0,0,Spain
M-2022-28,P-37294,not applicable,Koke,1992-01-08,8,0,1,0,0,Spain
M-2022-28,P-99025,Aymeric,Laporte,1994-05-27,24,0,0,1,0,Spain
M-2022-28,P-29274,Álvaro,Morata,1992-10-23,7,1,0,0,0,Spain
M-2022-28,P-40007,Dani,Olmo,1998-05-07,21,1,0,0,0,Spain
M-2022-28,P-24897,not applicable,Pedri,2002-11-25,26,0,1,0,0,Spain
M-2022-28,P-62341,not applicable,Rodri,1996-06-22,16,0,1,0,0,Spain
M-2022-28,P-94271,Unai,Simón,1997-06-11,23,0,0,0,1,Spain
M-2022-28,P-31301,Ferran,Torres,2000-02-29,11,1,0,0,0,Spain
M-2022-28,P-68218,Nico,Williams,2002-07-12,12,1,0,0,0,Spain
M-2022-29,P-53452,Vincent,Aboubakar,1992-01-22,10,1,0,0,0,Cameroon
M-2022-29,P-51549,Christian,Bassogog,1995-10-18,11,1,0,0,0,Cameroon
M-2022-29,P-59303,Jean-Charles,Castelletto,1995-01-26,21,0,0,1,0,Cameroon
M-2022-29,P-06117,Eric Maxim,Choupo-Moting,1989-03-23,13,1,0,0,0,Cameroon
M-2022-29,P-70357,Devis,Epassy,1993-02-02,16,0,0,0,1,Cameroon
M-2022-29,P-47677,Collins,Fai,1992-08-13,19,0,0,1,0,Cameroon
M-2022-29,P-63923,Samuel,Gouet,1997-12-14,14,0,1,0,0,Cameroon
M-2022-29,P-34633,Martin,Hongla,1998-03-16,18,0,1,0,0,Cameroon
M-2022-29,P-29115,Pierre,Kunde,1995-07-26,15,0,1,0,0,Cameroon
M-2022-29,P-39394,Bryan,Mbeumo,1999-08-07,20,1,0,0,0,Cameroon
M-2022-29,P-68058,Georges-Kévin,Nkoudou,1995-02-13,7,0,1,0,0,Cameroon
M-2022-29,P-93209,Nicolas,Nkoulou,1990-03-27,3,0,0,1,0,Cameroon
M-2022-29,P-36707,Gaël,Ondoua,1995-11-04,5,0,1,0,0,Cameroon
M-2022-29,P-20259,Karl,Toko Ekambi,1992-09-14,12,1,0,0,0,Cameroon
M-2022-29,P-55367,Nouhou,Tolo,1997-06-23,25,0,0,1,0,Cameroon
M-2022-29,P-38355,André-Frank,Zambo Anguissa,1995-11-16,8,0,1,0,0,Cameroon
M-2022-29,P-70515,Srdan,Babic,1996-04-22,15,0,0,1,0,Serbia
M-2022-29,P-89573,Marko,Grujic,1996-04-13,26,0,1,0,0,Serbia
M-2022-29,P-80738,Filip,Kostic,1992-11-01,17,0,1,0,0,Serbia
M-2022-29,P-78056,Saša,Lukic,1996-08-13,16,0,1,0,0,Serbia
M-2022-29,P-89598,Nemanja,Maksimovic,1995-01-26,6,0,1,0,0,Serbia
M-2022-29,P-57535,Nikola,Milenkovic,1997-10-12,4,0,0,1,0,Serbia
M-2022-29,P-27744,Sergej,Milinkovic-Savic,1995-02-27,20,0,1,0,0,Serbia
M-2022-29,P-24245,Vanja,Milinkovic-Savic,1997-02-20,23,0,0,0,1,Serbia
M-2022-29,P-85696,Aleksandar,Mitrovic,1994-09-16,9,1,0,0,0,Serbia
M-2022-29,P-19069,Stefan,Mitrovic,1990-05-22,13,0,0,1,0,Serbia
M-2022-29,P-98435,Strahinja,Pavlovic,2001-05-24,2,0,0,1,0,Serbia
M-2022-29,P-79900,Nemanja,Radonjic,1996-02-15,7,1,0,0,0,Serbia
M-2022-29,P-33390,Dušan,Tadic,1988-11-20,10,1,1,0,0,Serbia
M-2022-29,P-30283,Miloš,Veljkovic,1995-09-26,5,0,0,1,0,Serbia
M-2022-29,P-79754,Filip,Ðuricic,1992-01-30,21,1,0,0,0,Serbia
M-2022-29,P-58363,Andrija,Živkovic,1996-07-11,14,0,1,0,0,Serbia
M-2022-30,P-21820,Salis,Abdul Samed,2000-03-26,21,0,1,0,0,Ghana
M-2022-30,P-82956,Daniel,Amartey,1994-12-21,18,0,0,1,0,Ghana
M-2022-30,P-51990,Lawrence,Ati-Zigi,1996-11-29,1,0,0,0,1,Ghana
M-2022-30,P-01945,André,Ayew,1989-12-17,10,1,1,0,0,Ghana
M-2022-30,P-31765,Jordan,Ayew,1991-09-11,9,1,0,0,0,Ghana
M-2022-30,P-59808,Alexander,Djiku,1994-08-09,23,0,0,1,0,Ghana
M-2022-30,P-23821,Mohammed,Kudus,2000-08-02,20,0,1,0,0,Ghana
M-2022-30,P-92252,Daniel-Kofi,Kyereh,1996-03-08,8,0,1,0,0,Ghana
M-2022-30,P-12913,Tariq,Lamptey,2000-09-30,2,0,0,1,0,Ghana
M-2022-30,P-28517,Gideon,Mensah,1998-07-18,14,0,0,1,0,Ghana
M-2022-30,P-08359,Denis,Odoi,1988-05-27,3,0,0,1,0,Ghana
M-2022-30,P-07875,Thomas,Partey,1993-06-13,5,0,1,0,0,Ghana
M-2022-30,P-94579,Baba,Rahman,1994-07-02,17,0,0,1,0,Ghana
M-2022-30,P-50142,Mohammed,Salisu,1999-04-17,4,0,0,1,0,Ghana
M-2022-30,P-33325,Kamaldeen,Sulemana,2002-02-15,22,0,1,0,0,Ghana
M-2022-30,P-53967,Iñaki,Williams,1994-06-15,19,1,0,0,0,Ghana
M-2022-30,P-88360,Kwon,Chang-hoon,1994-06-30,22,0,1,0,0,South Korea
M-2022-30,P-87169,Cho,Gue-sung,1998-01-25,9,1,0,0,0,South Korea
M-2022-30,P-67516,Hwang,In-beom,1996-09-20,6,0,1,0,0,South Korea
M-2022-30,P-82889,Kim,Jin-su,1992-06-13,3,0,0,1,0,South Korea
M-2022-30,P-64292,Woo-young,Jung,1989-12-14,5,0,1,0,0,South Korea
M-2022-30,P-87514,Lee,Kang-in,2001-02-19,18,0,1,0,0,South Korea
M-2022-30,P-42523,Seung-gyu,Kim,1990-09-30,1,0,0,0,1,South Korea
M-2022-30,P-07259,Young-gwon,Kim,1990-02-27,19,0,0,1,0,South Korea
M-2022-30,P-57511,Kwon,Kyung-won,1992-01-31,20,0,0,1,0,South Korea
M-2022-30,P-14360,Kim,Min-jae,1996-11-15,4,0,0,1,0,South Korea
M-2022-30,P-07233,Kim,Moon-hwan,1995-08-01,15,0,0,1,0,South Korea
M-2022-30,P-10357,Na,Sang-ho,1996-08-12,17,0,1,0,0,South Korea
M-2022-30,P-77335,Heung-min,Son,1992-07-08,7,1,1,0,0,South Korea
M-2022-30,P-92710,Hwang,Ui-jo,1992-08-28,16,1,0,0,0,South Korea
M-2022-30,P-94500,Jeong,Woo-yeong,1999-09-20,25,0,1,0,0,South Korea
M-2022-31,P-21531,not applicable,Alisson,1992-10-02,1,0,0,0,1,Brazil
M-2022-31,P-37860,not applicable,Antony,2000-02-24,19,1,0,0,0,Brazil
M-2022-31,P-02305,not applicable,Casemiro,1992-02-23,5,0,1,0,0,Brazil
M-2022-31,P-74941,not applicable,Fred,1993-03-05,8,0,1,0,0,Brazil
M-2022-31,P-74688,Bruno,Guimarães,1997-11-16,17,0,1,0,0,Brazil
M-2022-31,P-92004,Gabriel,Jesus,1997-04-03,18,1,0,0,0,Brazil
M-2022-31,P-92812,Vinícius,Júnior,2000-07-12,20,1,0,0,0,Brazil
M-2022-31,P-76060,not applicable,Marquinhos,1994-05-14,4,0,0,1,0,Brazil
M-2022-31,P-55590,Éder,Militão,1998-01-18,14,0,0,1,0,Brazil
M-2022-31,P-05164,Lucas,Paquetá,1997-08-27,7,0,1,0,0,Brazil
M-2022-31,P-83169,not applicable,Raphinha,1996-12-14,11,1,0,0,0,Brazil
M-2022-31,P-68016,not applicable,Richarlison,1997-05-10,9,1,0,0,0,Brazil
M-2022-31,P-06446,not applicable,Rodrygo,2001-01-09,21,1,0,0,0,Brazil
M-2022-31,P-97698,Alex,Sandro,1991-01-26,6,0,0,1,0,Brazil
M-2022-31,P-32798,Thiago,Silva,1984-09-22,3,0,0,1,0,Brazil
M-2022-31,P-26953,Alex,Telles,1992-12-15,16,0,0,1,0,Brazil
M-2022-31,P-32222,Michel,Aebischer,1997-01-06,14,0,1,0,0,Switzerland
